Delta_mean,Delta_max,Theta_mean,Theta_max,Alpha_mean,Alpha_max,Beta_mean,Beta_max,Gamma_mean,Gamma_max,Alpha_Peak_Hz,file_id,label
0.00031025236619291183,0.0005998425314590748,8.05460439503969e-05,0.0001645019058055304,1.9246178197825448e-05,4.430233465915572e-05,1.0772778916745349e-05,2.127344401991335e-05,8.965071080376506e-07,1.1558651719188582e-06,8.0,mh_2021_0000377,0
1.9888296411198998e-05,0.00011434599501452622,1.1026073452336851e-05,7.57772089820828e-05,4.827626716660603e-06,1.95810633755471e-05,2.6505041635680604e-06,6.1030453611333115e-06,1.0877698916827491e-07,2.8844688015108657e-07,8.0,mh_2024_0004325,0
2.2999379760685024e-05,0.00011756215191848907,7.174868868921194e-06,1.4742645462045974e-05,3.341851517083525e-06,5.026212948357512e-06,1.489663563421851e-06,2.2864469455293627e-06,5.3725974049258174e-08,9.569018245645981e-08,8.0,mh_2024_0003417,0
4.2231056670825255e-05,0.0002736843662719954,4.596892245728181e-05,0.00010039383656631248,2.777955013115009e-05,7.439778165048876e-05,5.603442861351748e-06,1.3501764051087728e-05,2.981662048817582e-07,9.588361937585046e-07,8.0,mh_2024_0004357,0
1.4853168627358697e-05,5.830348278365489e-05,5.790207191601533e-06,2.606526260732763e-05,1.9617623102483097e-06,6.195126852680772e-06,1.8828061148397721e-06,5.507569069463255e-06,7.15651547730925e-08,2.512647252326379e-07,8.0,mh_2022_0000228,0
0.00016989305182443164,0.0006217399564032664,3.0075638659729085e-05,7.814106691192774e-05,1.7494381058613163e-05,4.2048184533547786e-05,4.46134531507795e-06,8.13370840818016e-06,1.224663131360414e-07,4.0909127133095046e-07,8.5,mh_2021_0000262,0
3.490258972019795e-05,0.00010139887931837203,1.6057215394535096e-05,4.0276384134703835e-05,3.099111612610068e-05,0.0002552671734584501,3.4706196378576664e-06,1.248934741870643e-05,1.9315273241300566e-07,1.448095739709516e-06,9.0,mh_2021_0000006,0
9.9416451493406e-06,3.08048229926594e-05,9.822287865943161e-06,2.2378100079709133e-05,3.0965475660250593e-06,6.219553599972497e-06,8.37654012477636e-07,1.6883191291156905e-06,7.104511635903805e-09,9.988045183782273e-09,8.0,ffh_2024_0000119,0
0.00018829627107770213,0.0007209900067125552,5.022750738792053e-05,0.00012329373898444125,1.686178726737371e-05,7.145071199850674e-05,7.054681389467389e-06,1.1038562583727901e-05,2.633957435370517e-07,9.692711543943495e-07,8.0,mh_2024_0003226,0
7.39959905684365e-06,3.0297739650241355e-05,2.5421105175719032e-06,6.21465908419646e-06,2.4708897322356564e-06,6.706127521617281e-06,1.7976474699246265e-06,3.168974694052592e-06,9.561052363290838e-08,2.29504201693506e-07,10.5,mh_2024_0003604,0
0.00010842328521675759,0.0007504059629255129,1.979660159382526e-05,0.00011082880129817478,2.879090811493543e-06,6.506143294324079e-06,1.58780504287197e-06,3.2125064451014904e-06,6.846064657828838e-08,1.5397929743318347e-07,8.0,mh_2021_0000812,0
0.00010911006343715965,0.00045660675700433907,3.402354570485106e-05,0.00011645318973202565,1.6218069256024282e-05,4.252753190563993e-05,5.196269971028978e-06,1.7268112193088805e-05,3.7972663117857067e-07,1.8059674053720357e-06,8.5,mh_2024_0003370,0
3.5987830704533135e-05,0.00011708662470912731,1.3293071991321688e-05,4.224423503942036e-05,3.1932391407908817e-06,5.8533128269592e-06,2.266155949370801e-06,3.2248749062692655e-06,1.2122026586034378e-07,1.9984714242552245e-07,8.0,mh_2021_0000655,0
0.00022735254320284813,0.000577380266343903,7.49662034271371e-05,0.0001857802671231831,2.7917633793262536e-05,7.217833209144764e-05,2.541249818186794e-05,6.354539810438011e-05,2.2524290627395415e-06,6.76138261753556e-06,8.0,mh_2021_0000258,0
1.2148876298002204e-05,4.389459728377001e-05,4.223090806244807e-06,1.1796539653074035e-05,2.6955507140104475e-06,9.66869565709497e-06,1.7098919925417592e-06,3.4048510520315567e-06,1.2332767101298404e-07,3.9553805628284166e-07,8.0,mh_2024_0004009,0
4.166631958774151e-05,0.0003051261232468429,8.895515125231567e-06,4.0074482190488224e-05,7.354645492985157e-06,2.468213171577834e-05,5.752245480953629e-06,2.558356914701566e-05,3.994953366962655e-07,1.510111327546932e-06,9.5,ffh_2024_0000106,0
4.0704990027225425e-05,0.00010539039301027815,2.4270034265100495e-05,7.425497626372426e-05,3.132844675251067e-05,0.0001384720556358543,3.69123021256668e-06,6.8405976425777255e-06,1.453723714763796e-07,4.819430848947996e-07,9.0,mh_2024_0003416,0
5.108465661120411e-05,0.0002698353577010169,1.2672297620219105e-05,3.6839128219382774e-05,7.283547470738649e-06,1.8978714067010894e-05,3.528241916542858e-06,7.677101393956685e-06,2.0016129576943247e-07,3.9006086461013916e-07,8.0,mh_2024_0004099,0
2.997774801734805e-05,0.00012335457892460964,8.499628888774391e-06,2.830652852848192e-05,1.434783642782579e-05,5.29245357102791e-05,2.662688473345444e-06,5.310060954083877e-06,1.5461732190856207e-07,4.4574109810017497e-07,10.0,mh_2021_0000571,0
2.7132867094897325e-05,0.00022129828070131138,1.4031615792650151e-05,0.0001724791257142714,5.095416159537601e-06,2.1057744928876422e-05,3.551940925703032e-06,7.9187673273935e-06,2.3743311725638243e-07,6.220172533296947e-07,10.5,mh_2024_0003437,0
1.7107361057114833e-05,7.158791497425428e-05,5.929794748417475e-06,2.348222785490396e-05,2.3317477935301826e-06,4.692594893087958e-06,2.0659024213756386e-06,2.7423260053067028e-06,8.260815508055344e-08,3.004455599878716e-07,8.0,mh_2022_0000095,0
2.1241896323141853e-05,0.00014257192075599565,7.324236049968429e-06,3.740196051862831e-05,5.441239335434589e-06,1.2713647288971726e-05,1.319341386687733e-06,3.6182466682355724e-06,4.0573879318320164e-08,7.34283831032622e-08,8.5,mh_2024_0003493,0
0.00043381392799809185,0.0012844234588305125,9.669401334598814e-05,0.0003408478403037933,1.869359138459633e-05,8.301703336800153e-05,1.0510638967867232e-05,3.628547073684584e-05,5.870364956787199e-07,1.4441516794726402e-06,8.0,mh_2022_0000070,0
1.428097447475796e-05,9.49207894687622e-05,3.616208767031056e-06,1.4494380882311705e-05,1.9367346614277236e-06,6.886322558098578e-06,1.582763291957423e-06,5.0661050810901436e-06,7.743400360726795e-08,3.9288899026877664e-07,13.0,mh_2024_0003759,0
0.0001572001679090807,0.0006704326074322496,5.69215344708096e-05,0.0002287627088449369,1.0568645670799945e-05,2.7158047981629385e-05,3.0165254115918658e-06,7.650357093890593e-06,1.0966963867222315e-07,5.635042274701043e-07,8.0,mh_2021_0000458,0
0.00011577597679826082,0.0002789085517020355,0.00010736335700429856,0.0002253334278140387,1.6412635283953103e-05,2.6987620300854133e-05,1.084030213026618e-05,2.108320112714435e-05,2.389205694114007e-07,5.38995403607644e-07,8.0,mh_2021_0000212,0
0.0007698747987809962,0.0014502038404788959,0.00013691815372248242,0.00024703808530619,3.932443653381654e-05,7.836719899347474e-05,1.825388804011279e-05,3.9126808945515335e-05,6.044407943504507e-07,1.3776745420869659e-06,8.0,mh_2021_0000366,0
0.0001901785253691456,0.0006884614691849149,3.534023243342355e-05,0.00010285192470615428,1.3126772762778166e-05,3.251069245736371e-05,4.747768018773652e-06,1.1411401227616425e-05,1.5011782210686328e-07,3.6290462950300047e-07,10.5,mh_2024_0003779,0
5.85075607166594e-05,0.000276636706801998,1.803422416763769e-05,9.28750061770391e-05,5.476956396700758e-06,1.4935672477703216e-05,3.558429198047429e-06,7.375314092919917e-06,1.8996453832678546e-07,9.701987827844187e-07,9.5,mh_2024_0003501,0
3.277846743413231e-05,5.055215413102863e-05,1.2309836280449699e-05,1.754995226077415e-05,3.4106519259813197e-06,4.3487603279595566e-06,1.5633776732708514e-06,2.33316776778797e-06,7.356496384750375e-08,1.2694601837625102e-07,8.0,ffh_2024_0000008,0
4.002081609625497e-06,7.3966785865802e-06,2.4335388804633568e-06,3.2668018549684724e-06,1.9504604300640446e-06,3.2804272393559074e-06,2.133467552083484e-06,4.604340486741915e-06,2.8800734877475235e-07,9.924057137810502e-07,9.0,mh_2024_0004301,0
1.9387715796465458e-05,7.473518922030343e-05,5.262343104087436e-06,1.2400260725551463e-05,2.481408681320283e-06,3.6187901761215284e-06,4.6290293022339825e-06,1.3774301827631785e-05,4.785199560109377e-07,1.478671088190143e-06,8.0,mh_2021_0000593,0
0.00013165977944625389,0.0012522545596726385,3.782853802261476e-05,0.00040583348502931237,1.2901853968194297e-05,0.00012638596911435402,7.379448163830117e-06,8.936451442752162e-05,2.5158901152587294e-07,3.281160365617369e-06,8.0,mh_2024_0003365,0
3.9339142299672395e-05,0.00018503016157306375,1.752739622362139e-05,3.444407559358555e-05,8.171743106674373e-06,1.6280869907579774e-05,4.023312044542605e-06,8.604995679765907e-06,2.0170982838972183e-07,9.019149156730517e-07,8.0,mh_2024_0004413,0
7.1880459411370865e-06,3.8871806647492306e-05,5.710885217852154e-06,1.82136131923e-05,4.228699091388155e-06,7.613983208481403e-06,2.1720243561483773e-06,3.170460628306462e-06,4.2455854673216327e-08,8.581495935078651e-08,10.0,mh_2024_0003864,0
0.00017610333419742293,0.0011105607369967763,3.121535142034963e-05,0.00017490398510867488,6.629128926473707e-06,1.66909104318588e-05,1.514418213681179e-06,4.878019922567115e-06,5.237681120709661e-08,1.708480360319786e-07,10.5,mh_2021_0000296,0
0.00013435684031287934,0.000478946314118998,3.7711450168598096e-05,9.881322168011257e-05,1.3382434863924047e-05,4.2520430115602774e-05,4.275062192722383e-06,7.643565590168065e-06,1.5421878682151876e-07,2.5608628921607593e-07,10.0,mh_2022_0000054,0
0.00032276624827501854,0.0007912092168111138,8.296291499594698e-05,0.00018231293771129236,1.1793642624713761e-05,2.0931123380965397e-05,5.6276751259133436e-06,1.0074997772475086e-05,2.5750135048426054e-07,7.1038848359638e-07,8.0,mh_2024_0003387,0
0.0002902306099448362,0.0007331050748925911,9.314457234855211e-05,0.00022601242297780818,1.5267087698528328e-05,3.9177340705197095e-05,5.3964210454273964e-06,1.1783272956600013e-05,1.812593651687082e-07,3.8964637214731085e-07,8.0,mh_2021_0000327,0
1.1340478775439961e-05,8.889439282863421e-05,4.677670138566688e-06,1.1073139971435925e-05,1.3543608389779665e-05,2.5759940641467233e-05,2.2551610405059583e-06,3.5853882675639104e-06,1.0778886849310241e-07,2.2969242851573616e-07,9.0,mh_2024_0004135,0
4.086264366795002e-05,0.0001074632703873629,2.6476484739675335e-05,7.383859861715645e-05,7.730114784218201e-06,2.5995778452277023e-05,2.6484437345788555e-06,4.890118377468339e-06,8.389093195876949e-08,1.2527859789835538e-07,8.0,mh_2021_0000666,0
2.053713308147576e-05,0.0001463142452188642,1.1606440654230927e-05,4.7839958806003045e-05,9.851451545271671e-06,2.0613389280355178e-05,2.667274824798086e-06,6.652915912748052e-06,6.808894214214479e-08,1.3774362385068726e-07,9.0,mh_2024_0004178,0
2.381066950344142e-05,5.056748716226621e-05,9.77384575658792e-06,1.625377211578986e-05,2.7915695625308245e-06,4.611300142872675e-06,1.6050226456221507e-06,3.368124497506228e-06,7.360672168039847e-08,1.778007180160513e-07,8.0,mh_2021_0000832,0
1.1775112914316186e-05,4.736356376621327e-05,8.010615361225893e-06,1.5677487931232177e-05,5.60147133358713e-06,1.1306944874310746e-05,3.830857163436717e-06,7.806769025440409e-06,1.6929465070854614e-07,4.686086964175217e-07,8.0,mh_2022_0000111,0
9.437481440820452e-05,0.00038850845293157736,1.9703850707902815e-05,6.540410823212964e-05,9.787215033187785e-06,4.456200946204487e-05,2.0949736007469965e-06,4.73180806291292e-06,5.463609280648517e-08,1.4134611248147463e-07,9.0,mh_2021_0000330,0
0.000492760405313961,0.0019019424155918513,0.00012770416940414013,0.0006133985982425318,3.6184247376625414e-05,0.00018601204282756687,2.1135518880204608e-05,0.00010025380476929938,7.928775575016708e-07,5.04057979373979e-06,8.0,mh_2024_0004436,0
6.880683506295992e-06,2.1595850554370976e-05,3.823826407970387e-06,6.292785555614206e-06,1.5694161108757485e-05,5.52157475249741e-05,2.5044644636591075e-06,4.865731706436552e-06,8.240034891453105e-08,1.6527436610359978e-07,10.0,mh_2024_0003306,0
5.274084933467744e-06,1.8349768605516238e-05,2.0013201348240858e-06,2.5746045196413592e-06,1.7763569766120976e-06,3.195775542606011e-06,1.611215466546368e-06,5.439923320177486e-06,1.1879589107417179e-07,4.5358348538662856e-07,10.0,mh_2022_0000388,0
0.0005171531017854645,0.0016503002904512101,0.00013010892261123305,0.0006752861424194584,2.8615826940521287e-05,0.00014517186662750696,1.3619291410818419e-05,7.15263017929839e-05,4.0994302627830463e-07,1.8945035289540766e-06,8.0,mh_2024_0003402,0
6.625397270386803e-05,0.00011464761213347198,1.7906490732683443e-05,4.1034549924313396e-05,1.7106949276610347e-05,4.911908965587819e-05,8.023354054669542e-06,1.8184789150622464e-05,1.9585304113987263e-08,4.580398283949524e-08,11.5,ffh_2024_0000293,0
7.218953209411574e-05,0.0002584051979039003,1.6756088135204443e-05,4.868093807076495e-05,8.368723088042e-06,1.3239959679318955e-05,5.689664039140018e-06,2.095103341940052e-05,4.3348122068864876e-07,1.5369496364207536e-06,8.0,mh_2021_0000187,0
0.00019157306020108108,0.000990374176283345,6.0194334600457144e-05,0.0002797790403248617,1.2954537292850094e-05,2.6357865090619195e-05,3.9430375292201e-06,1.2086005781088427e-05,2.0469006491625635e-07,1.0704679482724155e-06,8.0,mh_2024_0003574,0
1.2077961888866897e-05,3.929375180483864e-05,3.929146495474321e-06,6.229742180347297e-06,3.2568996149215958e-06,5.2168404204641e-06,3.537485340481206e-06,7.284872402101888e-06,8.230682798147202e-08,2.0510396868063523e-07,9.0,mh_2024_0003946,0
2.0408583647581652e-05,9.920053541306544e-05,9.179600398126322e-06,2.9739609907977822e-05,1.9216278612711448e-05,5.139318902778494e-05,5.581015107781162e-06,9.675298259135793e-06,9.989418300281457e-08,2.860988938701946e-07,10.0,mh_2021_0000807,0
0.000314227713019136,0.0007362662043401221,6.606814618073645e-05,0.00010987223160315928,1.5143322700834823e-05,4.765890260438293e-05,5.236850854856917e-06,1.3337700781734101e-05,1.2667354906398068e-07,4.0104642178896894e-07,8.0,mh_2021_0000347,0
2.0240618701025473e-05,7.897853489239762e-05,4.985561644971378e-06,2.341837222190859e-05,2.0330600474355457e-06,6.117622192316728e-06,1.486291714819726e-06,2.9857883211305724e-06,6.948169641388273e-08,1.017022216767593e-07,8.0,mh_2022_0000368,0
3.064559943815902e-05,9.935983026317128e-05,8.786058517635441e-06,1.3889861676273059e-05,8.397936971646012e-06,1.722229747177756e-05,3.877464654189492e-06,1.1833180129276138e-05,9.49711676422147e-08,3.701432925917334e-07,8.5,mh_2024_0004354,0
4.2129662753969465e-05,0.00015811030899723529,1.0278553785820151e-05,3.6249344874680644e-05,1.4786048014145396e-05,7.458555792271145e-05,6.325246752647146e-06,1.6496634723771588e-05,1.5528920234229742e-07,4.989688036801085e-07,10.5,mh_2021_0000070,0
6.227008372824822e-05,0.00019510236444509986,2.162039701769021e-05,6.769548271691065e-05,9.090440765572613e-06,1.9141534116455137e-05,4.558483510454348e-06,7.194790287033704e-06,2.467413681334577e-07,5.564892340335211e-07,9.5,mh_2024_0003881,0
3.491842422971481e-05,9.65582377091807e-05,9.660069487571112e-06,2.0216286060226116e-05,1.4594808349550214e-05,3.66694096469377e-05,7.884555847165912e-06,1.4465668170821672e-05,4.517183547388986e-07,1.7049141738772905e-06,10.0,mh_2024_0003806,0
8.791301772050547e-05,0.0005261214103979661,1.4523230313157973e-05,5.205357658191808e-05,7.705351036262402e-06,1.369334537112085e-05,7.02742281031452e-06,1.2110477395930975e-05,1.3872785667833623e-07,5.09620367516705e-07,8.0,mh_2021_0000587,0
2.5187591004330593e-05,9.332911159024638e-05,7.017159561175286e-06,2.5469095584718495e-05,4.411892907882596e-06,1.1073882647270821e-05,2.3226123115282837e-06,5.829360853278114e-06,6.812157379839277e-08,2.4352531843108934e-07,11.0,ffh_2024_0000295,0
5.3958951169822844e-05,0.00027469615575451297,1.5677361707320507e-05,6.199355015766929e-05,1.049896364209731e-05,3.624223327678594e-05,1.0480165842818705e-05,7.096792397449419e-05,1.3096168835282776e-06,1.2029540839572325e-05,10.5,mh_2024_0003422,0
9.379709675147667e-05,0.00034342087032554155,1.9683163083658324e-05,3.89747905357958e-05,9.168545354531219e-06,2.4976432200529512e-05,4.257648111549678e-06,8.72039659855319e-06,2.918997902879971e-07,5.393627333609042e-07,8.0,mh_2024_0003468,0
8.415853131567607e-05,0.0005262859374999847,1.9010379449838513e-05,8.334923727032049e-05,1.0660018517539911e-05,3.8299628000726624e-05,3.394017883820577e-06,7.57967352257011e-06,1.1068347588848939e-07,7.448254269965376e-07,10.0,ffh_2024_0000213,0
2.1677411924234874e-05,0.00012117231068186939,7.206914120931882e-06,2.35284815598553e-05,1.690389956842989e-05,5.4286867790277776e-05,1.3660566326891095e-06,3.3585880179904745e-06,4.1050722805003416e-08,8.678093518875599e-08,9.5,mh_2021_0000542,0
0.00012752088396857369,0.0006755762549473513,2.932462069437407e-05,7.490529541044143e-05,1.846734451257275e-05,6.71189131936834e-05,6.46263263636423e-06,1.704889294890554e-05,2.6177649445491656e-07,6.338733639087113e-07,8.5,ffh_2024_0000238,0
0.00011725425207448966,0.0005346171302105592,2.6967190231376202e-05,0.00010409579341788059,7.076674216298733e-06,2.1712924345005355e-05,5.46004007648412e-06,9.942291465972174e-06,2.0289810861833335e-07,4.7508035256636244e-07,8.0,mh_2021_0000667,0
3.5255396975388326e-05,7.408231459107521e-05,8.087840575104915e-06,1.151582823583384e-05,8.137563791393554e-06,2.814649994300287e-05,4.950591169022842e-06,1.1663445298765389e-05,1.1794273228353285e-07,2.1841798978748357e-07,10.5,mh_2024_0003400,0
6.130931233855103e-06,1.0870435934341005e-05,7.3849783330640845e-06,1.1245961454037788e-05,1.697892674269356e-05,3.7596449522799135e-05,3.5293216942114414e-06,5.053711320723285e-06,5.999925529923999e-08,1.4493964555130268e-07,10.0,mh_2024_0004280,0
2.973197232235492e-05,6.959982207701063e-05,1.651936418436058e-05,3.583960967794512e-05,6.851908149983436e-06,1.0492420269227853e-05,9.544434822509727e-06,2.8595861302306782e-05,5.880858195262629e-07,1.5360053545573006e-06,8.0,mh_2024_0004310,0
0.00042055341415114025,0.0030315106840786703,0.00016752624862691255,0.0012975874951515144,3.838365957876995e-05,0.0002747616428424752,2.093910823516787e-05,0.00010277683411948082,1.1590153720416409e-06,3.0784272278200365e-06,8.0,mh_2024_0003872,0
0.00023893728156313917,0.0010245824792022,4.14649166115834e-05,0.00026422433894263727,1.7538191875920348e-05,0.00011783812249312107,1.2273880019296198e-05,9.403464037821254e-05,7.584606926707065e-07,6.4033698367096804e-06,9.5,ffh_2024_0000161,0
8.33819125129364e-06,1.2181928201673943e-05,6.402181977228122e-06,1.0450109533758916e-05,3.070970609849795e-06,5.207877274630026e-06,1.5439533129105655e-06,2.8995919808357757e-06,1.4825629685470782e-08,3.132135706591843e-08,8.0,mh_2024_0003482,0
2.4911209061406833e-05,0.00013179478720116013,1.0350115625342314e-05,4.159384545016136e-05,9.69584118756647e-06,2.7450960290992798e-05,4.070929064551596e-06,1.1023676924400346e-05,1.313971300896865e-07,2.732261698437001e-07,10.0,mh_2022_0000256,0
0.00013312566916575414,0.001039446992723597,4.292615022723756e-05,0.0004473529143852594,2.0926457501348623e-05,0.0002349843908227783,1.804712772799098e-05,0.00026506644305756156,6.763704771218762e-07,1.015470298433244e-05,8.5,mh_2024_0004390,0
9.526843998374518e-05,0.0009019688295054129,2.4323866211627184e-05,0.00018254523511982364,2.6463430109103814e-05,0.00010082588042716456,5.004609779216752e-06,1.6755401922302387e-05,2.0849559791995278e-07,4.6203258286541204e-07,10.0,mh_2024_0004450,0
6.5327571268411995e-06,2.6893321322615632e-05,5.059986305836003e-06,1.4228291517783481e-05,3.961106429342161e-06,7.956773659852812e-06,1.536590072840829e-06,3.5165505747307014e-06,4.9501750600422026e-08,8.180739655081475e-08,8.0,mh_2024_0004001,0
7.488937646134355e-05,0.0002687586336607725,2.3304312539484892e-05,3.989255384468033e-05,1.3338146495483843e-05,4.0345141896797596e-05,7.369115211920406e-06,1.145175430603709e-05,3.616963412608512e-07,7.90591625795815e-07,9.0,mh_2021_0000107,0
0.00010325472364356285,0.0008089742942788266,3.102693678857281e-05,0.0001710902912030148,1.558759991506209e-05,3.374777685491902e-05,3.8061491863693256e-06,1.302461006243768e-05,1.2193188395793797e-07,2.5558251101097534e-07,9.0,mh_2024_0004158,0
1.2539451406399546e-05,7.804446374103005e-05,4.172928465848036e-06,1.5341189719152854e-05,2.64681338709581e-06,5.162385286034056e-06,2.470246663021366e-06,4.748744879594567e-06,7.556302495030387e-08,2.1599261468719436e-07,9.0,ffh_2024_0000265,0
6.410237753058651e-06,2.651508683449625e-05,2.847779222826347e-06,6.1716320777134835e-06,5.419782546322529e-06,1.2842214913781228e-05,1.8906924650700245e-06,3.5759655427918215e-06,1.2326867951325577e-07,2.6846702625662963e-07,9.5,mh_2021_0000686,0
1.3408424179314164e-05,4.008600682130468e-05,6.062977050154623e-06,1.2281036139448787e-05,9.657085898759557e-06,2.1468105918351745e-05,2.22462027809353e-06,3.285279217150947e-06,9.901360384642083e-08,2.526348527367916e-07,10.5,mh_2024_0003918,0
6.704776839808971e-06,2.8399471207264533e-05,2.93012086164613e-06,8.388420246821957e-06,1.3825166317639744e-05,6.713646089085664e-05,1.7461171873916889e-06,4.805007824001746e-06,4.549894439704219e-08,1.4740329811579248e-07,9.5,mh_2024_0004202,0
0.00012272136125982555,0.000566260474812533,4.0189776760554794e-05,0.00015676666806564276,6.130995553850819e-06,2.085588994600586e-05,2.9544201970402065e-06,1.0870501619230038e-05,9.837893630850301e-08,1.699667791826801e-07,8.0,mh_2021_0000651,0
1.2214770712402757e-05,5.999613828983162e-05,4.094139544975201e-06,1.1657666157226087e-05,1.9194491499248563e-06,3.945480367494087e-06,4.725650881624042e-06,1.5444552142061333e-05,7.286140137766083e-07,2.449967712454682e-06,8.0,mh_2024_0003496,0
4.482067921679353e-05,0.0001809574732208723,9.739464637533841e-06,2.0516436984941828e-05,3.233005941461877e-06,7.259874429676009e-06,2.0136796209777103e-06,3.523333275320645e-06,6.367948391222826e-08,9.10734978798205e-08,9.5,mh_2021_0000641,0
0.00010343307522382055,0.0005441230579104392,3.9016001797251354e-05,0.00021269401770813263,1.2808738114511017e-05,3.612531068899169e-05,1.764522071289608e-05,3.621892661918364e-05,3.2593410405997867e-06,7.534294936863077e-06,8.0,mh_2024_0003825,0
1.1698390313327923e-05,2.2958185050534215e-05,5.946629900159541e-06,1.0315489776007803e-05,2.6186670139882453e-06,4.38358241840032e-06,1.87435633550585e-06,9.339455807111366e-06,1.1085588851297656e-07,6.806132489170893e-07,8.5,mh_2024_0004427,0
0.0001047048840957407,0.0006702313721032579,2.7455467846795942e-05,0.00013708231652947536,2.815137876500344e-05,9.733304342555087e-05,5.6890414600004e-06,2.009831314928312e-05,2.185429124716361e-07,1.1629947170127156e-06,10.5,mh_2022_0000304,0
0.00029138780669426417,0.0009900338535708407,0.00011535958766657299,0.00022225012456818474,2.166071092845855e-05,4.323457597454813e-05,6.5954549994042775e-06,1.3892168734127008e-05,2.90594882965855e-07,1.0680705841023815e-06,8.0,mh_2024_0004015,1
6.797826934590527e-06,5.132855805660772e-05,1.567904960853322e-06,9.813115275199306e-06,4.4613471306268286e-07,2.525862398537856e-06,4.144405198071519e-07,2.4563901804150354e-06,2.2486020669203975e-08,1.5426040925895095e-07,10.0,mh_2024_0004340,1
0.001183625164902956,0.0034232665854071294,0.00025275680432964177,0.0007136715970398955,6.830002285548178e-05,0.00016984215042016644,2.945816232401821e-05,7.40006032185716e-05,8.386965461052431e-07,2.063089012517349e-06,8.0,mh_2024_0003289,1
9.818799354704307e-05,0.0006119815576012258,1.863996275423279e-05,6.86455004751763e-05,5.422668400328822e-06,9.159651776086361e-06,4.482995977281605e-06,1.3485510913991324e-05,2.646228073417279e-07,1.4741023258212267e-06,10.0,mh_2022_0000080,1
0.0012068644979760185,0.0029721882205350244,0.00030303764994975946,0.0005792041213492642,8.202174592803518e-05,0.00021037167724045907,5.063606906979245e-05,0.00014963977066139702,1.2471537599228043e-06,2.919577083427383e-06,8.0,mh_2024_0003164,1
0.000164971469899825,0.00034769547165669707,3.071844093063634e-05,8.45952034371844e-05,6.652932036498233e-06,1.7704215762039388e-05,4.388871870708839e-06,1.002266894671403e-05,3.6043304945085515e-07,8.781713037124091e-07,8.0,mh_2022_0000380,1
0.00016593899685349582,0.0003719036493375463,8.109173899009922e-05,0.00017476663269918083,1.9433667033504662e-05,4.3723414421555884e-05,6.873115860413099e-06,2.133058419861591e-05,1.156772620871521e-07,3.3535457031322156e-07,8.0,mh_2022_0000030,1
0.0011266521794553277,0.0019903994485100046,0.00019984731055456314,0.00038470984546031667,3.227211414807727e-05,9.863045515514865e-05,6.089555730193871e-06,2.0837401903631768e-05,1.4426522485999252e-07,5.748540491927796e-07,8.0,mh_2022_0000036,1
0.00010422725060940916,0.00022760624456554017,3.609438001741488e-05,8.953214827022491e-05,5.511449601698777e-05,0.00024126948276796025,7.326922536052165e-06,2.1129502442229668e-05,4.1002077392979724e-07,1.7865694865077927e-06,9.0,mh_2024_0003686,1
2.5324202394031177e-06,2.070582610719306e-05,1.0158517345609426e-06,7.833525573711711e-06,5.787387484084391e-07,2.860027920364311e-06,4.3733490555416465e-07,1.602306557255096e-06,8.326095115819561e-09,2.1894014356755704e-08,9.0,mh_2022_0000212,1
0.0007213212579833053,0.0023635161680411235,0.00011380122781307151,0.00023020100443166337,1.4446985438473313e-05,3.7351387360214795e-05,3.6049824185551485e-06,1.1698245224859274e-05,5.023042959067477e-08,1.8032853962136756e-07,8.0,mh_2021_0000809,1
0.00028938284730115163,0.0005356396118892016,8.55031779334062e-05,0.00016845286904636632,1.5036985373092442e-05,3.268392571773847e-05,5.608773297403773e-06,1.1595100325838635e-05,1.5358920222497227e-07,3.2497936601766325e-07,8.0,mh_2021_0000185,1
0.00010140070656960508,0.00046783263418743873,2.4029696824120825e-05,0.00010256433015237528,4.4078696622595386e-06,9.815990104179767e-06,2.923688922850741e-06,7.812703102694788e-06,1.3191456563037736e-07,5.661303375670702e-07,8.0,mh_2021_0000794,1
2.241987886466237e-05,5.5118758740892783e-05,9.885983682821775e-06,1.6205944618436587e-05,1.800687734894946e-05,5.5957906327540226e-05,6.610617061970619e-06,2.183501393734061e-05,3.055098754213634e-07,2.9730027647549194e-06,10.0,mh_2024_0004156,1
0.0003715398915976857,0.0007966591833986616,0.00010479359091405567,0.00026239270741256615,2.0431081833697877e-05,5.3807157135602e-05,5.164097963010722e-06,1.151089533810263e-05,7.995351291159272e-08,1.4244969747425226e-07,8.0,mh_2021_0000183,1
7.02678584696949e-05,0.0004700066902412364,1.4217564948688884e-05,8.552047885820928e-05,5.449110956363956e-06,1.3462098081053015e-05,3.937810553561732e-06,7.3580985747406245e-06,1.622221112855918e-07,4.2850483719755855e-07,9.5,ffh_2024_0000154,1
8.158173539504135e-05,0.0005119596229983297,2.9527487209746208e-05,0.00013148292599604854,2.4826632920652458e-05,5.729550714793512e-05,2.1135848196946886e-05,3.294295440420657e-05,1.0831860848543926e-06,1.6579182092349787e-06,11.0,ffh_2024_0000246,1
0.00047070979462953495,0.001957770746519147,7.284102609238655e-05,0.00021179193679960473,2.1483897686636215e-05,6.653889361828083e-05,1.588594642470734e-05,4.803935770139984e-05,1.603552580643252e-06,5.7143963408611705e-06,8.0,mh_2021_0000725,1
